Date,Machine_ID,Product_ID,Defect_Type,Defect_Qty,Scrap_Cost
2025-10-08,M402,P103,Solder Defect,7,1120
2025-04-21,M304,P101,Solder Defect,6,882
2025-04-11,M304,P101,Assembly Defect,9,810
2025-07-13,M203,P102,Assembly Defect,7,1701
2025-07-26,M304,P101,Calibration Error,9,1053
2025-08-22,M103,P101,Solder Defect,7,1092
2025-11-13,M104,P102,Dimension Error,9,1359
2025-05-01,M301,P104,Solder Defect,7,1652
2025-10-15,M104,P102,Solder Defect,5,860
2025-01-25,M104,P104,Calibration Error,6,846
2025-10-18,M201,P102,Dimension Error,9,1008
2025-06-12,M204,P102,Dimension Error,9,1548
2025-09-08,M104,P101,Calibration Error,8,1240
2025-10-21,M104,P102,Calibration Error,8,640
2025-01-14,M402,P102,Calibration Error,5,1080
2025-02-27,M203,P102,Assembly Defect,15,2595
2025-03-01,M402,P104,Solder Defect,12,2472
2025-08-19,M401,P101,Dimension Error,13,1066
2025-09-09,M103,P101,Dimension Error,9,1044
2025-11-10,M201,P102,Calibration Error,9,1467
2025-10-17,M104,P102,Calibration Error,11,1892
2025-04-16,M103,P103,Calibration Error,15,2550
2025-08-10,M202,P104,Calibration Error,9,1431
2025-07-01,M101,P103,Solder Defect,10,2270
2025-05-10,M104,P103,Dimension Error,6,1500
2025-09-12,M103,P104,Calibration Error,6,1296
2025-12-08,M202,P101,Calibration Error,16,2464
2025-05-27,M401,P102,Solder Defect,8,1456
2025-04-10,M401,P102,Dimension Error,8,648
2025-04-19,M402,P103,Dimension Error,8,1112
2025-03-14,M202,P102,Calibration Error,9,1035
2025-05-10,M202,P104,Calibration Error,1,195
2025-10-12,M203,P104,Solder Defect,8,960
2025-06-24,M301,P101,Assembly Defect,9,1503
2025-03-11,M404,P103,Dimension Error,6,1008
2025-11-09,M101,P103,Assembly Defect,10,1990
2025-05-25,M103,P104,Dimension Error,7,1113
2025-04-20,M301,P103,Solder Defect,8,640
2025-06-26,M403,P103,Solder Defect,7,1246
2025-12-20,M303,P102,Assembly Defect,9,1215
2025-04-01,M204,P102,Assembly Defect,5,780
2025-05-18,M204,P103,Assembly Defect,6,660
2025-10-23,M304,P103,Solder Defect,10,2200
2025-11-30,M403,P104,Assembly Defect,5,735
2025-09-10,M201,P101,Assembly Defect,6,1170
2025-01-15,M402,P104,Calibration Error,6,1008
2025-01-01,M104,P104,Calibration Error,11,1397
2025-01-14,M302,P102,Dimension Error,16,1776
2025-05-13,M302,P104,Calibration Error,17,3604
2025-05-09,M201,P104,Solder Defect,5,845
2025-03-30,M204,P101,Assembly Defect,10,1880
2025-10-09,M201,P101,Solder Defect,9,1890
2025-03-31,M101,P104,Solder Defect,10,2320
2025-09-14,M202,P102,Solder Defect,10,2280
2025-03-08,M304,P102,Solder Defect,8,648
2025-11-28,M301,P102,Calibration Error,8,1936
2025-06-26,M301,P104,Solder Defect,5,670
2025-01-26,M202,P104,Calibration Error,7,1610
2025-10-25,M101,P102,Assembly Defect,8,816
2025-01-12,M101,P102,Calibration Error,11,2222
2025-11-03,M201,P103,Dimension Error,8,1808
2025-10-20,M204,P103,Assembly Defect,10,1340
2025-03-28,M402,P101,Calibration Error,6,750
2025-03-29,M302,P101,Solder Defect,24,4776
2025-08-31,M102,P101,Calibration Error,6,1218
2025-10-01,M104,P104,Solder Defect,6,1008
2025-01-26,M401,P103,Calibration Error,11,1705
2025-07-15,M101,P103,Calibration Error,10,920
2025-10-05,M303,P101,Assembly Defect,3,303
2025-04-06,M201,P104,Dimension Error,4,364
2025-01-12,M403,P103,Assembly Defect,10,1080
2025-02-22,M403,P101,Assembly Defect,16,3664
2025-02-01,M204,P104,Assembly Defect,9,1872
2025-09-08,M204,P104,Calibration Error,8,1344
2025-11-11,M101,P101,Calibration Error,7,1120
2025-11-05,M402,P103,Calibration Error,9,1332
2025-04-28,M201,P104,Dimension Error,8,1920
2025-09-09,M103,P103,Assembly Defect,5,1240
2025-04-05,M303,P103,Dimension Error,9,900
2025-10-25,M302,P104,Dimension Error,16,1456
2025-08-28,M103,P101,Solder Defect,5,695
2025-07-07,M203,P102,Dimension Error,10,1370
2025-06-28,M201,P101,Dimension Error,6,750
2025-04-14,M301,P101,Assembly Defect,9,2169
2025-02-14,M304,P103,Dimension Error,6,1122
2025-05-07,M104,P103,Calibration Error,11,2398
2025-08-27,M102,P104,Solder Defect,9,864
2025-06-25,M302,P102,Solder Defect,9,1917
2025-09-14,M303,P103,Solder Defect,9,2151
2025-03-17,M401,P103,Assembly Defect,8,880
2025-09-01,M203,P102,Dimension Error,9,2223
2025-07-19,M402,P103,Solder Defect,8,1208
2025-04-25,M103,P102,Dimension Error,6,882
2025-01-12,M101,P101,Solder Defect,4,436
2025-02-25,M101,P104,Calibration Error,6,1332
2025-03-26,M202,P103,Assembly Defect,4,560
2025-03-23,M401,P103,Assembly Defect,5,1125
2025-06-10,M103,P101,Dimension Error,7,1456
2025-12-01,M303,P103,Solder Defect,11,2145
2025-11-03,M104,P103,Assembly Defect,12,1692
2025-07-25,M102,P102,Assembly Defect,8,1384
2025-11-05,M301,P102,Solder Defect,8,1216
2025-11-12,M301,P101,Solder Defect,7,1645
2025-02-05,M102,P101,Dimension Error,3,690
2025-06-16,M401,P101,Calibration Error,7,896
2025-04-08,M103,P104,Dimension Error,8,1840
2025-03-28,M401,P104,Assembly Defect,4,336
2025-12-25,M204,P101,Dimension Error,10,1680
2025-01-02,M303,P101,Dimension Error,17,2567
2025-01-11,M104,P101,Dimension Error,9,1746
2025-02-26,M102,P101,Dimension Error,11,2629
2025-07-12,M304,P101,Solder Defect,8,1304
2025-11-06,M202,P101,Dimension Error,9,1476
2025-04-21,M404,P103,Assembly Defect,9,1530
2025-12-20,M304,P102,Calibration Error,6,606
2025-09-26,M304,P104,Dimension Error,7,1155
2025-05-12,M204,P103,Dimension Error,10,2100
2025-02-24,M201,P104,Solder Defect,7,567
2025-08-29,M401,P102,Calibration Error,8,760
2025-02-11,M403,P101,Calibration Error,10,850
2025-09-09,M104,P104,Dimension Error,6,672
2025-05-08,M202,P103,Assembly Defect,3,645
2025-10-06,M104,P101,Solder Defect,10,1220
2025-08-14,M403,P104,Solder Defect,10,1720
2025-02-18,M101,P104,Assembly Defect,10,1590
2025-03-06,M301,P104,Dimension Error,14,2674
2025-12-25,M101,P101,Assembly Defect,17,4216
2025-03-13,M304,P104,Dimension Error,9,1440
2025-09-12,M103,P102,Assembly Defect,11,1595
2025-06-02,M304,P103,Dimension Error,9,2025
2025-12-07,M304,P101,Dimension Error,8,768
2025-05-11,M101,P101,Assembly Defect,9,783
2025-12-21,M101,P103,Assembly Defect,5,1225
2025-06-03,M302,P104,Calibration Error,25,4375
2025-03-16,M104,P104,Assembly Defect,11,1573
2025-10-10,M403,P102,Solder Defect,6,1182
2025-07-26,M401,P104,Dimension Error,6,1026
2025-12-26,M201,P103,Assembly Defect,10,1260
2025-01-08,M204,P101,Assembly Defect,9,1827
2025-10-29,M404,P101,Dimension Error,7,1176
2025-10-13,M103,P101,Calibration Error,10,1510
2025-07-08,M102,P104,Dimension Error,8,1760
2025-04-30,M402,P102,Assembly Defect,6,540
2025-12-12,M402,P101,Solder Defect,9,2025
2025-03-13,M201,P104,Solder Defect,9,1683
2025-08-01,M202,P102,Calibration Error,9,1539
2025-04-03,M402,P101,Solder Defect,10,1980
2025-11-19,M403,P102,Dimension Error,6,1002
2025-06-21,M103,P102,Calibration Error,5,955
2025-02-20,M203,P103,Assembly Defect,10,1140
2025-08-20,M101,P101,Calibration Error,9,1206
2025-04-14,M201,P101,Solder Defect,9,1098
2025-06-16,M204,P101,Assembly Defect,6,1092
2025-08-30,M302,P101,Dimension Error,15,3285
2025-07-10,M204,P102,Solder Defect,9,891
2025-06-24,M401,P103,Calibration Error,3,486
2025-08-01,M202,P104,Assembly Defect,7,903
2025-12-18,M104,P103,Calibration Error,6,840
2025-07-13,M302,P102,Solder Defect,15,1770
2025-12-27,M402,P103,Assembly Defect,11,2343
2025-08-28,M103,P104,Dimension Error,8,1032
2025-11-29,M203,P101,Calibration Error,9,1017
2025-03-24,M104,P104,Solder Defect,12,2388
2025-01-02,M104,P102,Solder Defect,11,1815
2025-06-22,M404,P103,Solder Defect,9,1026
2025-07-08,M104,P102,Solder Defect,9,1971
2025-10-07,M203,P102,Assembly Defect,13,1079
2025-11-30,M103,P104,Solder Defect,15,3465
2025-06-05,M301,P103,Assembly Defect,11,2211
2025-08-12,M401,P104,Calibration Error,5,840
2025-04-14,M402,P104,Solder Defect,11,1166
2025-09-06,M104,P102,Solder Defect,10,1380
2025-06-06,M304,P104,Assembly Defect,6,666
2025-11-20,M403,P103,Dimension Error,6,1008
2025-11-13,M202,P102,Solder Defect,5,460
2025-03-08,M202,P103,Calibration Error,8,904
2025-04-29,M403,P101,Dimension Error,8,1424
2025-06-09,M204,P102,Calibration Error,8,1368
2025-02-13,M403,P102,Solder Defect,7,672
2025-02-05,M303,P102,Calibration Error,10,1930
2025-01-05,M203,P101,Dimension Error,5,1000
2025-08-08,M301,P102,Solder Defect,7,1694
2025-12-24,M104,P101,Dimension Error,6,852
2025-02-08,M102,P101,Solder Defect,9,2124
2025-02-28,M101,P103,Dimension Error,13,1157
2025-01-25,M303,P102,Solder Defect,6,954
2025-10-27,M303,P104,Dimension Error,6,1296
2025-07-25,M304,P101,Solder Defect,9,1179
2025-10-08,M304,P102,Dimension Error,7,1694
2025-04-03,M201,P104,Calibration Error,10,2260
2025-04-04,M101,P102,Assembly Defect,10,1340
2025-04-03,M302,P103,Solder Defect,18,3312
2025-11-03,M402,P103,Dimension Error,5,1005
2025-07-24,M303,P103,Calibration Error,4,904
2025-06-30,M202,P101,Assembly Defect,7,1316
2025-05-01,M103,P102,Assembly Defect,11,1837
2025-12-17,M204,P103,Dimension Error,8,1168
2025-10-25,M103,P101,Dimension Error,6,528
2025-09-18,M301,P104,Solder Defect,9,1998
2025-03-22,M201,P102,Calibration Error,11,2684
2025-05-17,M301,P103,Assembly Defect,11,2156
2025-12-08,M302,P103,Assembly Defect,23,4163
2025-11-14,M302,P103,Assembly Defect,13,1911
2025-04-01,M104,P103,Dimension Error,7,805
2025-11-14,M103,P103,Calibration Error,4,708
2025-01-29,M404,P101,Calibration Error,10,1310
2025-10-24,M103,P103,Calibration Error,8,1728
2025-03-08,M403,P104,Assembly Defect,5,1245
2025-07-23,M104,P102,Calibration Error,9,2097
2025-06-30,M303,P103,Assembly Defect,9,2187
2025-03-17,M303,P101,Calibration Error,9,1737
2025-03-30,M101,P104,Dimension Error,6,1152
2025-11-23,M203,P101,Dimension Error,7,1561
2025-01-14,M204,P102,Assembly Defect,8,1456
2025-10-14,M401,P102,Solder Defect,12,2424
2025-06-25,M203,P101,Solder Defect,9,2232
2025-11-24,M203,P102,Solder Defect,4,840
2025-04-18,M303,P101,Dimension Error,6,840
2025-11-15,M302,P103,Assembly Defect,9,1548
2025-01-19,M401,P101,Assembly Defect,12,1248
2025-12-17,M103,P103,Dimension Error,9,1026
2025-08-24,M303,P104,Dimension Error,15,1815
2025-02-06,M404,P104,Calibration Error,4,792
2025-04-01,M302,P102,Solder Defect,21,3108
2025-07-05,M402,P103,Solder Defect,4,592
2025-10-31,M403,P103,Calibration Error,7,1722
2025-01-18,M103,P103,Assembly Defect,9,1602
2025-04-19,M204,P103,Assembly Defect,10,1630
2025-05-26,M303,P101,Solder Defect,9,1008
2025-12-02,M201,P102,Solder Defect,12,2844
2025-12-18,M302,P101,Calibration Error,14,1568
2025-01-28,M304,P102,Solder Defect,1,221
2025-10-21,M204,P101,Calibration Error,5,1235
2025-04-05,M201,P101,Calibration Error,4,636
2025-02-05,M404,P104,Dimension Error,10,2310
2025-08-13,M102,P104,Calibration Error,7,1540
2025-03-23,M202,P104,Dimension Error,8,1552
2025-05-29,M102,P101,Solder Defect,10,2330
2025-12-06,M404,P104,Calibration Error,3,489
2025-12-20,M302,P104,Calibration Error,14,3500
2025-11-03,M304,P101,Solder Defect,5,580
2025-02-16,M203,P103,Assembly Defect,8,1024
2025-01-27,M104,P102,Assembly Defect,6,816
2025-05-10,M203,P104,Assembly Defect,11,1969
2025-08-08,M204,P104,Solder Defect,5,945
2025-09-01,M303,P104,Assembly Defect,15,2310
2025-01-12,M203,P101,Assembly Defect,7,1477
2025-03-31,M202,P101,Solder Defect,10,2380
2025-05-14,M303,P104,Calibration Error,5,420
2025-06-27,M304,P103,Calibration Error,8,968
2025-02-21,M401,P103,Assembly Defect,6,966
2025-01-01,M201,P104,Assembly Defect,5,870
2025-01-08,M304,P102,Dimension Error,9,837
2025-08-25,M202,P102,Assembly Defect,7,1596
2025-10-23,M203,P102,Dimension Error,6,1074
2025-09-16,M101,P101,Solder Defect,11,2002
2025-11-20,M303,P102,Assembly Defect,10,1520
2025-06-09,M203,P101,Assembly Defect,5,620
2025-12-05,M203,P104,Solder Defect,6,870
2025-02-18,M402,P102,Dimension Error,6,504
2025-08-24,M202,P104,Assembly Defect,6,690
2025-01-15,M102,P103,Solder Defect,5,630
2025-11-29,M302,P101,Dimension Error,20,4740
2025-04-27,M403,P104,Solder Defect,8,736
2025-05-15,M304,P101,Assembly Defect,5,1160
2025-01-13,M304,P103,Calibration Error,4,620
2025-10-12,M403,P103,Solder Defect,9,1422
2025-02-23,M302,P104,Solder Defect,15,1215
2025-12-15,M403,P104,Assembly Defect,11,1089
2025-06-15,M401,P102,Calibration Error,7,1617
2025-02-28,M203,P104,Solder Defect,7,1680
2025-02-02,M401,P103,Solder Defect,10,1580
2025-12-24,M404,P104,Calibration Error,5,690
2025-01-06,M302,P104,Solder Defect,20,2120
2025-06-10,M202,P103,Calibration Error,3,597
2025-07-14,M404,P104,Assembly Defect,7,742
2025-08-10,M303,P102,Dimension Error,12,1812
2025-07-28,M401,P104,Assembly Defect,8,1496
2025-04-16,M403,P101,Dimension Error,12,1860
2025-05-02,M401,P101,Solder Defect,9,936
2025-07-27,M304,P103,Calibration Error,9,1431
2025-02-06,M404,P101,Dimension Error,8,1704
2025-09-10,M302,P104,Calibration Error,16,2944
2025-11-23,M204,P103,Calibration Error,5,620
2025-06-16,M103,P101,Solder Defect,8,800
2025-01-14,M202,P102,Solder Defect,9,1332
2025-10-20,M103,P103,Solder Defect,8,744
2025-02-13,M103,P102,Solder Defect,11,1100
2025-11-28,M403,P103,Dimension Error,9,1314
2025-12-25,M103,P103,Dimension Error,13,2925
2025-08-12,M104,P103,Calibration Error,7,896
2025-09-14,M102,P102,Solder Defect,12,1488
2025-05-12,M303,P102,Assembly Defect,13,2626
2025-01-05,M101,P104,Solder Defect,10,2290
2025-04-03,M403,P103,Dimension Error,13,1924
2025-04-09,M402,P103,Calibration Error,4,656
2025-05-21,M202,P103,Dimension Error,8,760
2025-03-30,M401,P101,Assembly Defect,8,1992
2025-05-30,M401,P104,Dimension Error,4,940
2025-11-17,M201,P101,Dimension Error,9,1116
2025-10-20,M403,P102,Calibration Error,7,980
2025-12-25,M104,P104,Solder Defect,2,420
2025-07-30,M204,P102,Assembly Defect,6,900
2025-06-29,M204,P104,Assembly Defect,5,455
2025-10-09,M202,P101,Calibration Error,3,633
2025-06-14,M401,P101,Calibration Error,10,2220
2025-06-05,M301,P101,Calibration Error,6,1170
2025-09-22,M203,P104,Calibration Error,11,2728
2025-07-13,M301,P103,Solder Defect,10,1550
2025-08-23,M102,P103,Assembly Defect,6,1176
2025-06-17,M103,P103,Calibration Error,7,1435
2025-11-21,M202,P104,Solder Defect,11,2090
2025-01-11,M201,P102,Calibration Error,9,738
2025-12-16,M101,P101,Calibration Error,9,2088
2025-08-30,M101,P104,Dimension Error,8,1768
2025-03-13,M301,P104,Assembly Defect,10,2410
2025-06-10,M203,P101,Calibration Error,8,944
2025-04-03,M202,P101,Calibration Error,8,1688
2025-10-08,M104,P104,Solder Defect,6,792
2025-06-13,M203,P102,Calibration Error,8,1104
2025-03-27,M404,P102,Calibration Error,6,948
2025-05-13,M201,P103,Solder Defect,9,1620
2025-01-30,M203,P101,Assembly Defect,5,1095
2025-10-27,M301,P102,Calibration Error,8,1072
2025-12-18,M203,P102,Calibration Error,8,1664
2025-06-04,M402,P104,Solder Defect,10,2340
2025-10-26,M403,P101,Solder Defect,4,840
2025-12-29,M104,P104,Calibration Error,9,1053
2025-02-26,M204,P102,Dimension Error,8,1288
2025-12-15,M202,P101,Assembly Defect,7,1176
2025-12-05,M304,P103,Assembly Defect,9,1746
2025-03-09,M201,P104,Solder Defect,7,651
2025-05-16,M404,P103,Assembly Defect,7,854
2025-03-31,M303,P104,Calibration Error,13,1144
2025-04-22,M404,P103,Assembly Defect,11,2695
2025-01-27,M203,P104,Assembly Defect,4,544
2025-03-16,M102,P101,Dimension Error,4,992
2025-01-03,M204,P101,Dimension Error,9,1836
2025-05-05,M402,P104,Dimension Error,9,1557
2025-09-17,M304,P104,Dimension Error,8,824
2025-06-12,M403,P102,Calibration Error,7,973
2025-06-20,M204,P102,Dimension Error,5,1150
2025-01-20,M202,P102,Assembly Defect,6,564
2025-06-17,M402,P103,Dimension Error,7,1239
2025-02-23,M202,P104,Solder Defect,7,833
2025-12-13,M102,P104,Dimension Error,3,357
2025-05-24,M102,P103,Calibration Error,13,1560
2025-05-15,M201,P104,Assembly Defect,3,567
2025-03-01,M403,P102,Dimension Error,6,708
2025-01-28,M103,P104,Solder Defect,5,480
2025-02-27,M403,P103,Assembly Defect,11,1815
2025-12-22,M401,P104,Dimension Error,7,1085
2025-09-03,M204,P103,Solder Defect,8,728
2025-08-03,M403,P103,Assembly Defect,10,1460
2025-12-21,M102,P104,Solder Defect,10,1820
2025-09-07,M404,P101,Calibration Error,11,924
2025-03-26,M302,P102,Calibration Error,22,1760
2025-01-05,M203,P102,Assembly Defect,10,1100
2025-10-01,M404,P101,Assembly Defect,8,1280
2025-12-17,M101,P102,Calibration Error,10,940
2025-04-28,M101,P102,Assembly Defect,6,888
2025-04-16,M104,P102,Dimension Error,9,1224
2025-02-25,M201,P103,Solder Defect,7,1043
2025-10-10,M104,P104,Assembly Defect,7,1568
2025-10-17,M403,P102,Calibration Error,10,1250
2025-11-25,M201,P104,Solder Defect,7,1673
2025-10-30,M201,P102,Dimension Error,7,931
2025-10-23,M104,P101,Dimension Error,7,875
2025-01-16,M301,P104,Dimension Error,11,2453
2025-08-01,M203,P101,Calibration Error,12,2616
2025-02-02,M401,P101,Assembly Defect,5,1095
2025-07-21,M404,P101,Dimension Error,9,2214
2025-07-14,M402,P103,Assembly Defect,12,1800
2025-10-28,M103,P101,Assembly Defect,13,1300
2025-01-22,M104,P103,Assembly Defect,8,976
2025-08-14,M202,P103,Assembly Defect,5,985
2025-04-28,M101,P101,Solder Defect,8,1712
2025-09-11,M201,P103,Assembly Defect,7,868
2025-04-25,M101,P102,Calibration Error,8,1952
2025-09-01,M202,P104,Assembly Defect,4,480
2025-02-28,M304,P102,Dimension Error,1,250
2025-03-17,M204,P101,Solder Defect,9,1332
2025-04-24,M302,P101,Dimension Error,15,2085
2025-10-05,M202,P104,Dimension Error,5,960
2025-07-07,M403,P102,Dimension Error,7,1344
2025-08-27,M104,P103,Dimension Error,8,688
2025-06-30,M203,P103,Dimension Error,10,1640
2025-11-23,M403,P103,Solder Defect,7,1659
2025-07-15,M204,P103,Dimension Error,7,1680
2025-11-01,M404,P101,Dimension Error,8,1232
2025-07-25,M202,P102,Solder Defect,8,1656
2025-09-03,M203,P104,Solder Defect,6,978
2025-05-04,M101,P101,Solder Defect,6,498
2025-01-12,M102,P104,Dimension Error,7,1526
2025-05-02,M104,P102,Dimension Error,7,924
2025-09-02,M301,P101,Dimension Error,11,1012
2025-04-17,M202,P102,Assembly Defect,3,282
2025-09-21,M103,P102,Calibration Error,9,2151
2025-12-12,M201,P102,Dimension Error,7,1022
2025-11-29,M302,P103,Assembly Defect,24,4056
2025-05-26,M302,P104,Calibration Error,17,3604
2025-09-11,M202,P103,Assembly Defect,8,1536
2025-12-13,M403,P101,Dimension Error,11,1749
2025-01-13,M402,P104,Dimension Error,10,1950
2025-10-19,M301,P102,Solder Defect,7,1232
2025-03-03,M203,P104,Dimension Error,13,3055
2025-09-30,M202,P102,Dimension Error,7,1232
2025-02-13,M201,P103,Calibration Error,7,609
2025-10-06,M404,P104,Solder Defect,4,932
2025-02-05,M202,P101,Calibration Error,11,1111
2025-03-24,M401,P102,Assembly Defect,7,1554
2025-02-27,M304,P104,Dimension Error,8,792
2025-01-18,M202,P104,Calibration Error,7,861
2025-12-30,M303,P101,Calibration Error,10,1290
2025-06-12,M402,P102,Assembly Defect,6,924
2025-04-28,M404,P102,Calibration Error,9,1872
2025-05-11,M101,P101,Calibration Error,8,1360
2025-12-23,M201,P101,Solder Defect,7,1029
2025-05-06,M202,P101,Solder Defect,9,1962
2025-03-22,M104,P102,Assembly Defect,9,1827
2025-11-13,M401,P104,Dimension Error,7,1743
2025-08-27,M203,P101,Calibration Error,13,1352
2025-09-08,M202,P103,Solder Defect,7,1659
2025-11-09,M203,P104,Assembly Defect,8,800
2025-04-20,M404,P104,Assembly Defect,7,1505
2025-02-27,M302,P101,Dimension Error,16,3584
2025-11-11,M104,P103,Assembly Defect,3,291
2025-11-16,M201,P101,Assembly Defect,8,1912
2025-08-07,M304,P102,Assembly Defect,7,721
2025-10-19,M301,P101,Assembly Defect,11,2013
2025-10-04,M302,P103,Calibration Error,19,1767
2025-02-20,M102,P104,Assembly Defect,9,1116
2025-10-08,M403,P104,Calibration Error,6,690
2025-06-23,M404,P103,Solder Defect,7,784
2025-03-31,M303,P102,Solder Defect,7,1743
2025-03-22,M202,P104,Calibration Error,8,1400
2025-05-18,M302,P103,Assembly Defect,23,1909
2025-05-07,M101,P104,Assembly Defect,7,1533
2025-03-09,M303,P103,Dimension Error,10,2000
2025-08-14,M201,P102,Dimension Error,5,965
2025-12-08,M404,P102,Solder Defect,7,1351
2025-06-13,M103,P104,Calibration Error,5,1095
2025-01-03,M401,P104,Calibration Error,7,1281
2025-09-05,M302,P101,Solder Defect,16,2128
2025-08-27,M201,P102,Solder Defect,14,2898
2025-07-19,M301,P101,Calibration Error,7,1274
2025-02-05,M302,P103,Assembly Defect,17,1462
2025-12-14,M202,P101,Assembly Defect,5,885
2025-06-20,M101,P103,Assembly Defect,9,2007
2025-06-03,M103,P103,Calibration Error,7,784
2025-10-03,M204,P103,Dimension Error,8,704
2025-12-30,M201,P102,Calibration Error,4,684
2025-02-02,M103,P104,Assembly Defect,4,840
2025-11-21,M401,P102,Dimension Error,4,956
2025-05-05,M102,P103,Assembly Defect,6,1080
2025-01-18,M404,P101,Assembly Defect,4,552
2025-06-22,M104,P104,Assembly Defect,6,1410
2025-04-09,M103,P104,Calibration Error,4,752
2025-02-03,M102,P103,Assembly Defect,9,1629
2025-04-13,M103,P103,Dimension Error,9,2079
2025-07-23,M104,P102,Dimension Error,5,825
2025-01-26,M404,P103,Assembly Defect,15,3135
2025-06-13,M203,P104,Dimension Error,10,2170
