Date,Machine_ID,Temperature_C,Vibration_mm_s,Downtime_Min,Breakdown_Flag
2025-08-26,M303,78.5,5.02,42,0
2025-08-26,M304,60.3,5.15,39,0
2025-08-26,M401,65.8,6.12,44,0
2025-08-26,M402,76.8,5.18,33,0
2025-08-26,M403,65.1,4.35,13,0
2025-08-26,M404,50.0,5.4,0,0
2025-08-27,M101,68.1,5.39,29,0
2025-08-27,M102,64.2,3.19,0,0
2025-08-27,M103,73.4,4.86,16,0
2025-08-27,M104,72.2,3.55,17,0
2025-08-27,M201,64.1,4.12,20,0
2025-08-27,M202,70.9,3.67,30,0
2025-08-27,M203,66.8,4.73,15,0
2025-08-27,M204,79.3,6.1,3,0
2025-08-27,M301,73.7,4.6,22,0
2025-08-27,M302,85.8,12.63,42,0
2025-08-27,M303,59.6,6.15,48,0
2025-08-27,M304,68.2,5.52,51,0
2025-08-27,M401,74.3,3.05,37,0
2025-08-27,M402,73.9,4.36,7,0
2025-08-27,M403,77.3,3.73,30,0
2025-08-27,M404,66.8,2.84,38,0
2025-08-28,M101,63.4,4.32,32,0
2025-08-28,M102,75.4,3.32,0,0
2025-08-28,M103,65.1,4.13,33,0
2025-08-28,M104,70.0,3.34,34,0
2025-08-28,M201,62.2,4.26,29,0
2025-08-28,M202,72.6,5.56,44,0
2025-08-28,M203,77.4,4.13,25,0
2025-08-28,M204,63.3,5.78,54,0
2025-08-28,M301,70.4,3.63,27,0
2025-08-28,M302,76.5,10.86,60,0
2025-08-28,M303,62.1,4.75,70,0
2025-08-28,M304,65.1,4.19,61,0
2025-08-28,M401,62.3,4.96,53,0
2025-08-28,M402,58.9,4.19,17,0
2025-08-28,M403,62.7,6.07,16,0
2025-08-28,M404,68.7,4.06,38,0
2025-08-29,M101,72.9,3.71,31,0
2025-08-29,M102,74.1,4.48,21,0
2025-08-29,M103,63.5,4.32,49,0
2025-08-29,M104,66.6,3.72,11,0
2025-08-29,M201,68.6,4.5,5,0
2025-08-29,M202,64.9,5.07,3,0
2025-08-29,M203,66.1,5.07,8,0
2025-08-29,M204,70.6,5.59,51,0
2025-08-29,M301,73.5,4.33,17,0
2025-08-29,M302,81.2,10.09,67,0
2025-08-29,M303,69.7,5.49,29,0
2025-08-29,M304,67.3,4.85,32,0
2025-08-29,M401,71.9,5.13,15,0
2025-08-29,M402,72.5,5.36,35,0
2025-08-29,M403,54.4,4.96,42,0
2025-08-29,M404,64.3,5.35,54,0
2025-08-30,M101,62.4,3.77,44,0
2025-08-30,M102,63.2,3.83,27,0
2025-08-30,M103,70.2,5.38,13,0
2025-08-30,M104,75.0,4.78,49,0
2025-08-30,M201,73.0,3.97,6,0
2025-08-30,M202,61.6,3.85,19,0
2025-08-30,M203,67.8,5.18,15,0
2025-08-30,M204,72.0,4.48,27,0
2025-08-30,M301,56.8,4.26,13,0
2025-08-30,M302,87.6,11.09,102,1
2025-08-30,M303,73.8,2.96,19,0
2025-08-30,M304,76.3,6.1,12,0
2025-08-30,M401,66.3,3.15,42,0
2025-08-30,M402,66.1,6.06,18,0
2025-08-30,M403,57.4,4.37,1,0
2025-08-30,M404,71.6,5.01,39,0
2025-08-31,M101,62.1,3.25,32,0
2025-08-31,M102,70.2,4.91,41,0
2025-08-31,M103,66.7,5.97,22,0
2025-08-31,M104,65.6,4.57,4,0
2025-08-31,M201,69.6,4.18,20,0
2025-08-31,M202,74.8,3.02,7,0
2025-08-31,M203,65.8,2.49,34,0
2025-08-31,M204,67.2,4.66,48,0
2025-08-31,M301,67.3,5.13,25,0
2025-08-31,M302,83.0,9.3,86,0
2025-08-31,M303,60.6,2.68,24,0
2025-08-31,M304,79.6,5.13,0,0
2025-08-31,M401,66.3,4.16,12,0
2025-08-31,M402,66.4,5.06,38,0
2025-08-31,M403,69.7,3.06,6,0
2025-08-31,M404,69.0,5.49,41,0
2025-09-01,M101,75.1,5.47,53,0
2025-09-01,M102,73.8,5.42,12,0
2025-09-01,M103,75.6,4.96,34,0
2025-09-01,M104,61.6,4.86,23,0
2025-09-01,M201,69.7,4.2,28,0
2025-09-01,M202,73.2,4.74,39,0
2025-09-01,M203,70.3,4.44,12,0
2025-09-01,M204,66.2,6.75,29,0
2025-09-01,M301,71.5,5.04,33,0
2025-09-01,M302,88.0,11.35,115,1
2025-09-01,M303,81.8,5.42,36,0
2025-09-01,M304,69.5,5.58,12,0
2025-09-01,M401,75.5,4.24,55,0
2025-09-01,M402,74.6,6.53,13,0
2025-09-01,M403,65.6,3.14,1,0
2025-09-01,M404,67.9,6.01,10,0
2025-09-02,M101,81.3,5.69,37,0
2025-09-02,M102,61.4,4.5,18,0
2025-09-02,M103,57.2,4.13,8,0
2025-09-02,M104,83.5,6.46,25,0
2025-09-02,M201,63.3,3.66,18,0
2025-09-02,M202,71.4,3.86,38,0
2025-09-02,M203,74.6,5.38,45,0
2025-09-02,M204,68.7,3.49,17,0
2025-09-02,M301,68.6,8.23,36,0
2025-09-02,M302,78.2,12.43,84,0
2025-09-02,M303,59.9,4.42,20,0
2025-09-02,M304,60.6,3.93,4,0
2025-09-02,M401,76.9,3.36,39,0
2025-09-02,M402,61.2,2.96,48,0
2025-09-02,M403,71.8,5.25,28,0
2025-09-02,M404,63.2,3.33,0,0
2025-09-03,M101,61.8,4.93,54,0
2025-09-03,M102,67.9,4.4,13,0
2025-09-03,M103,68.1,2.57,47,0
2025-09-03,M104,69.1,5.42,21,0
2025-09-03,M201,69.0,5.63,26,0
2025-09-03,M202,61.9,3.71,16,0
2025-09-03,M203,78.9,3.76,43,0
2025-09-03,M204,66.1,3.25,30,0
2025-09-03,M301,68.0,5.9,27,0
2025-09-03,M302,79.0,11.53,92,1
2025-09-03,M303,73.9,4.35,36,0
2025-09-03,M304,59.7,3.32,15,0
2025-09-03,M401,66.3,4.7,38,0
2025-09-03,M402,81.8,3.84,19,0
2025-09-03,M403,69.9,5.69,35,0
2025-09-03,M404,61.6,4.49,11,0
2025-09-04,M101,64.4,3.93,10,0
2025-09-04,M102,64.3,4.4,24,0
2025-09-04,M103,69.3,5.0,22,0
2025-09-04,M104,64.8,3.76,35,0
2025-09-04,M201,67.4,6.11,21,0
2025-09-04,M202,73.5,5.09,37,0
2025-09-04,M203,67.6,6.28,34,0
2025-09-04,M204,76.9,3.97,22,0
2025-09-04,M301,66.7,3.11,12,0
2025-09-04,M302,73.7,10.55,93,1
2025-09-04,M303,78.0,3.4,38,0
2025-09-04,M304,71.0,4.72,20,0
2025-09-04,M401,61.7,1.9,28,0
2025-09-04,M402,64.2,5.29,0,0
2025-09-04,M403,65.7,4.46,13,0
2025-09-04,M404,62.4,5.4,24,0
2025-09-05,M101,69.8,5.44,28,0
2025-09-05,M102,62.6,3.61,0,0
2025-09-05,M103,62.9,3.49,15,0
2025-09-05,M104,74.5,4.61,38,0
2025-09-05,M201,68.4,5.34,11,0
2025-09-05,M202,76.1,6.07,1,0
2025-09-05,M203,70.5,3.5,29,0
2025-09-05,M204,66.2,4.69,58,0
2025-09-05,M301,67.0,2.86,30,0
2025-09-05,M302,91.0,11.65,87,0
2025-09-05,M303,73.3,4.13,14,0
2025-09-05,M304,67.0,3.57,30,0
2025-09-05,M401,75.4,4.4,61,0
2025-09-05,M402,63.9,5.52,32,0
2025-09-05,M403,69.2,4.76,33,0
2025-09-05,M404,69.6,4.59,19,0
2025-09-06,M101,55.9,3.97,35,0
2025-09-06,M102,61.6,5.86,5,0
2025-09-06,M103,80.5,4.91,33,0
2025-09-06,M104,69.1,4.8,24,0
2025-09-06,M201,66.9,6.09,61,0
2025-09-06,M202,67.4,5.04,23,0
2025-09-06,M203,54.0,6.38,11,0
2025-09-06,M204,69.3,4.82,43,0
2025-09-06,M301,68.7,5.0,36,0
2025-09-06,M302,81.8,11.17,53,0
2025-09-06,M303,69.5,4.0,40,0
2025-09-06,M304,74.3,4.97,22,0
2025-09-06,M401,75.7,2.9,11,0
2025-09-06,M402,76.7,4.06,0,0
2025-09-06,M403,68.6,5.58,35,0
2025-09-06,M404,77.3,6.16,43,0
2025-09-07,M101,65.6,5.2,26,0
2025-09-07,M102,71.5,3.23,32,0
2025-09-07,M103,66.0,4.15,34,0
2025-09-07,M104,61.7,5.37,11,0
2025-09-07,M201,61.0,4.26,37,0
2025-09-07,M202,66.5,5.55,0,0
2025-09-07,M203,70.2,3.09,0,0
2025-09-07,M204,64.9,4.32,4,0
2025-09-07,M301,66.8,4.94,19,0
2025-09-07,M302,76.9,10.06,69,0
2025-09-07,M303,61.6,4.12,15,0
2025-09-07,M304,68.0,5.27,43,0
2025-09-07,M401,74.4,4.57,14,0
2025-09-07,M402,64.9,6.24,22,0
2025-09-07,M403,65.0,4.84,26,0
2025-09-07,M404,63.3,4.97,39,0
2025-09-08,M101,62.9,7.04,2,0
2025-09-08,M102,64.6,4.73,58,0
2025-09-08,M103,66.5,3.43,33,0
2025-09-08,M104,62.9,5.17,23,0
2025-09-08,M201,78.9,6.85,0,0
2025-09-08,M202,79.2,5.43,13,0
2025-09-08,M203,55.5,3.13,40,0
2025-09-08,M204,63.5,3.35,7,0
2025-09-08,M301,55.8,4.51,12,0
2025-09-08,M302,81.6,11.26,104,1
2025-09-08,M303,63.7,5.51,13,0
2025-09-08,M304,71.4,5.88,45,0
2025-09-08,M401,76.0,3.61,10,0
2025-09-08,M402,82.1,5.77,24,0
2025-09-08,M403,66.3,4.96,8,0
2025-09-08,M404,75.5,4.51,26,0
2025-09-09,M101,71.6,3.54,5,0
2025-09-09,M102,73.7,3.99,61,0
2025-09-09,M103,72.4,3.97,43,0
2025-09-09,M104,70.5,5.13,23,0
2025-09-09,M201,47.4,2.4,44,0
2025-09-09,M202,65.0,4.06,1,0
2025-09-09,M203,51.4,4.43,7,0
2025-09-09,M204,65.9,4.71,56,0
2025-09-09,M301,56.6,5.46,47,0
2025-09-09,M302,85.9,13.55,89,0
2025-09-09,M303,72.1,4.46,6,0
2025-09-09,M304,70.9,5.75,29,0
2025-09-09,M401,76.1,3.27,35,0
2025-09-09,M402,77.8,4.9,0,0
2025-09-09,M403,73.7,3.56,30,0
2025-09-09,M404,68.7,5.58,0,0
2025-09-10,M101,70.8,4.55,46,0
2025-09-10,M102,67.6,5.95,33,0
2025-09-10,M103,60.2,4.69,47,0
2025-09-10,M104,62.9,5.41,15,0
2025-09-10,M201,70.3,5.52,11,0
2025-09-10,M202,70.9,4.01,0,0
2025-09-10,M203,63.8,4.63,0,0
2025-09-10,M204,76.3,2.69,35,0
2025-09-10,M301,64.9,5.35,39,0
2025-09-10,M302,80.1,12.44,108,1
2025-09-10,M303,66.7,3.09,22,0
2025-09-10,M304,56.5,4.78,37,0
2025-09-10,M401,75.5,3.83,10,0
2025-09-10,M402,71.2,4.29,17,0
2025-09-10,M403,78.9,3.91,24,0
2025-09-10,M404,66.9,6.29,18,0
2025-09-11,M101,74.2,3.88,0,0
2025-09-11,M102,63.1,6.92,18,0
2025-09-11,M103,61.2,4.23,26,0
2025-09-11,M104,68.8,4.04,40,0
2025-09-11,M201,61.5,5.77,30,0
2025-09-11,M202,61.3,3.92,28,0
2025-09-11,M203,71.1,3.25,7,0
2025-09-11,M204,62.6,4.13,42,0
2025-09-11,M301,77.9,2.04,23,0
2025-09-11,M302,89.7,12.8,68,0
2025-09-11,M303,75.0,5.15,13,0
2025-09-11,M304,62.8,3.58,3,0
2025-09-11,M401,65.6,5.27,42,0
2025-09-11,M402,61.6,2.63,1,0
2025-09-11,M403,79.6,3.21,28,0
2025-09-11,M404,63.8,5.3,8,0
2025-09-12,M101,77.4,4.0,30,0
2025-09-12,M102,80.6,4.03,48,0
2025-09-12,M103,65.8,4.15,19,0
2025-09-12,M104,73.3,4.56,19,0
2025-09-12,M201,70.0,2.95,16,0
2025-09-12,M202,60.3,5.37,57,0
2025-09-12,M203,61.3,3.85,0,0
2025-09-12,M204,66.6,2.73,17,0
2025-09-12,M301,70.8,4.97,20,0
2025-09-12,M302,94.7,11.88,117,1
2025-09-12,M303,70.8,5.44,46,0
2025-09-12,M304,67.4,4.8,26,0
2025-09-12,M401,67.1,5.11,17,0
2025-09-12,M402,62.2,3.32,32,0
2025-09-12,M403,71.5,4.53,32,0
2025-09-12,M404,70.9,5.27,21,0
2025-09-13,M101,71.2,4.01,0,0
2025-09-13,M102,67.8,4.8,40,0
2025-09-13,M103,73.3,2.9,23,0
2025-09-13,M104,58.0,4.98,22,0
2025-09-13,M201,58.0,3.47,32,0
2025-09-13,M202,74.9,4.18,25,0
2025-09-13,M203,69.8,5.11,39,0
2025-09-13,M204,62.4,3.65,15,0
2025-09-13,M301,65.6,5.09,14,0
2025-09-13,M302,90.3,9.84,88,0
2025-09-13,M303,62.5,5.12,1,0
2025-09-13,M304,75.5,3.51,46,0
2025-09-13,M401,68.3,3.87,15,0
2025-09-13,M402,66.5,4.57,10,0
2025-09-13,M403,57.4,3.05,44,0
2025-09-13,M404,60.6,2.73,31,0
2025-09-14,M101,72.1,4.0,25,0
2025-09-14,M102,68.0,4.28,51,0
2025-09-14,M103,80.8,5.69,29,0
2025-09-14,M104,71.8,5.56,25,0
2025-09-14,M201,60.2,4.24,20,0
2025-09-14,M202,60.8,3.69,55,0
2025-09-14,M203,67.6,3.84,23,0
2025-09-14,M204,70.7,4.88,17,0
2025-09-14,M301,66.4,5.64,43,0
2025-09-14,M302,77.7,9.24,84,0
2025-09-14,M303,57.6,2.98,19,0
2025-09-14,M304,73.9,5.83,16,0
2025-09-14,M401,75.1,4.01,7,0
2025-09-14,M402,65.2,4.59,53,0
2025-09-14,M403,74.1,4.06,40,0
2025-09-14,M404,66.3,4.65,75,0
2025-09-15,M101,66.4,3.23,9,0
2025-09-15,M102,77.4,6.02,22,0
2025-09-15,M103,70.3,4.93,41,0
2025-09-15,M104,64.6,4.88,36,0
2025-09-15,M201,79.6,3.94,30,0
2025-09-15,M202,66.4,2.96,0,0
2025-09-15,M203,61.0,5.53,25,0
2025-09-15,M204,71.8,4.58,0,0
2025-09-15,M301,70.6,4.19,23,0
2025-09-15,M302,80.8,12.2,49,0
2025-09-15,M303,71.2,3.42,5,0
2025-09-15,M304,64.0,4.08,22,0
2025-09-15,M401,81.0,4.87,35,0
2025-09-15,M402,65.0,4.32,3,0
2025-09-15,M403,59.1,5.35,13,0
2025-09-15,M404,61.5,3.75,16,0
2025-09-16,M101,72.7,4.72,23,0
2025-09-16,M102,65.0,4.05,33,0
2025-09-16,M103,58.3,3.37,16,0
2025-09-16,M104,63.2,6.29,27,0
2025-09-16,M201,76.6,4.12,0,0
2025-09-16,M202,69.9,5.84,26,0
2025-09-16,M203,57.8,3.23,7,0
2025-09-16,M204,65.7,4.34,40,0
2025-09-16,M301,58.3,4.85,39,0
2025-09-16,M302,83.5,12.39,104,1
2025-09-16,M303,70.8,5.93,18,0
2025-09-16,M304,70.6,5.82,0,0
2025-09-16,M401,69.7,5.22,0,0
2025-09-16,M402,67.4,3.71,30,0
2025-09-16,M403,65.5,3.55,41,0
2025-09-16,M404,62.5,4.77,44,0
2025-09-17,M101,66.4,4.51,17,0
2025-09-17,M102,69.9,6.66,31,0
2025-09-17,M103,57.0,5.02,31,0
2025-09-17,M104,78.4,6.8,3,0
2025-09-17,M201,66.2,5.12,27,0
2025-09-17,M202,68.1,7.11,34,0
2025-09-17,M203,68.3,3.96,15,0
2025-09-17,M204,64.1,3.57,35,0
2025-09-17,M301,67.7,5.5,39,0
2025-09-17,M302,85.5,13.6,79,0
2025-09-17,M303,64.1,5.22,0,0
2025-09-17,M304,72.1,5.34,25,0
2025-09-17,M401,68.7,4.59,43,0
2025-09-17,M402,67.2,5.92,10,0
2025-09-17,M403,66.3,3.91,30,0
2025-09-17,M404,65.2,4.27,14,0
2025-09-18,M101,54.2,4.49,0,0
2025-09-18,M102,66.8,4.56,0,0
2025-09-18,M103,64.0,4.12,33,0
2025-09-18,M104,58.9,6.07,37,0
2025-09-18,M201,63.8,4.22,47,0
2025-09-18,M202,64.8,4.45,46,0
2025-09-18,M203,50.7,5.62,11,0
2025-09-18,M204,71.0,5.73,31,0
2025-09-18,M301,74.9,3.41,9,0
2025-09-18,M302,79.6,13.26,99,1
2025-09-18,M303,62.5,3.1,33,0
2025-09-18,M304,73.2,3.32,44,0
2025-09-18,M401,78.7,4.89,6,0
2025-09-18,M402,64.9,5.53,20,0
2025-09-18,M403,81.3,4.58,17,0
2025-09-18,M404,77.5,4.11,8,0
2025-09-19,M101,72.1,3.93,36,0
2025-09-19,M102,67.7,4.44,10,0
2025-09-19,M103,72.6,3.33,24,0
2025-09-19,M104,66.5,6.22,8,0
2025-09-19,M201,58.9,3.98,29,0
2025-09-19,M202,59.4,3.57,0,0
2025-09-19,M203,70.1,3.84,50,0
2025-09-19,M204,70.3,4.56,45,0
2025-09-19,M301,64.2,4.98,17,0
2025-09-19,M302,80.2,11.52,84,0
2025-09-19,M303,65.0,3.59,30,0
2025-09-19,M304,70.0,4.85,0,0
2025-09-19,M401,66.8,5.25,34,0
2025-09-19,M402,67.5,5.42,5,0
2025-09-19,M403,55.9,4.31,40,0
2025-09-19,M404,53.4,3.44,51,0
2025-09-20,M101,69.5,5.31,14,0
2025-09-20,M102,76.6,5.91,29,0
2025-09-20,M103,72.7,4.01,19,0
2025-09-20,M104,75.1,4.06,33,0
2025-09-20,M201,66.0,5.37,1,0
2025-09-20,M202,68.5,4.78,21,0
2025-09-20,M203,66.8,4.8,17,0
2025-09-20,M204,58.8,3.32,17,0
2025-09-20,M301,62.5,4.62,22,0
2025-09-20,M302,83.6,10.04,76,0
2025-09-20,M303,72.8,4.17,25,0
2025-09-20,M304,58.8,3.98,5,0
2025-09-20,M401,71.9,5.94,38,0
2025-09-20,M402,66.3,4.06,5,0
2025-09-20,M403,59.2,4.41,8,0
2025-09-20,M404,60.8,2.77,34,0
2025-09-21,M101,71.5,4.81,19,0
2025-09-21,M102,68.8,4.84,21,0
2025-09-21,M103,73.9,4.39,15,0
2025-09-21,M104,59.5,4.08,23,0
2025-09-21,M201,65.1,4.77,15,0
2025-09-21,M202,56.0,3.66,23,0
2025-09-21,M203,65.2,5.18,24,0
2025-09-21,M204,64.2,2.95,31,0
2025-09-21,M301,77.2,5.81,32,0
2025-09-21,M302,77.8,10.32,88,0
2025-09-21,M303,68.2,6.57,23,0
2025-09-21,M304,75.9,4.89,8,0
2025-09-21,M401,67.0,3.47,6,0
2025-09-21,M402,66.6,3.22,48,0
2025-09-21,M403,71.3,1.28,27,0
2025-09-21,M404,67.4,4.08,4,0
2025-09-22,M101,61.6,4.02,10,0
2025-09-22,M102,70.8,4.66,38,0
2025-09-22,M103,72.6,2.77,34,0
2025-09-22,M104,67.7,5.89,10,0
2025-09-22,M201,71.3,5.07,17,0
2025-09-22,M202,63.4,4.48,12,0
2025-09-22,M203,61.0,5.75,10,0
2025-09-22,M204,60.1,4.84,24,0
2025-09-22,M301,64.1,3.98,12,0
2025-09-22,M302,85.6,14.03,102,1
2025-09-22,M303,72.9,3.67,42,0
2025-09-22,M304,67.9,4.65,0,0
2025-09-22,M401,65.7,6.23,28,0
2025-09-22,M402,63.2,4.27,22,0
2025-09-22,M403,76.0,4.46,46,0
2025-09-22,M404,72.6,3.75,44,0
2025-09-23,M101,62.4,5.13,31,0
2025-09-23,M102,60.8,4.09,37,0
2025-09-23,M103,63.3,3.46,29,0
2025-09-23,M104,69.5,5.32,13,0
2025-09-23,M201,66.6,4.83,17,0
2025-09-23,M202,62.2,3.82,24,0
2025-09-23,M203,61.2,4.28,36,0
2025-09-23,M204,55.5,4.01,32,0
2025-09-23,M301,58.8,6.36,40,0
2025-09-23,M302,82.6,12.44,92,1
2025-09-23,M303,72.5,3.93,49,0
2025-09-23,M304,61.9,5.1,43,0
2025-09-23,M401,70.0,5.78,21,0
2025-09-23,M402,73.7,4.34,0,0
2025-09-23,M403,65.3,2.68,10,0
2025-09-23,M404,69.5,2.55,8,0
2025-09-24,M101,62.5,4.15,21,0
2025-09-24,M102,58.2,4.55,20,0
2025-09-24,M103,73.4,4.3,6,0
2025-09-24,M104,73.8,4.11,62,0
2025-09-24,M201,55.5,4.37,33,0
2025-09-24,M202,68.5,5.46,12,0
2025-09-24,M203,66.9,3.77,15,0
2025-09-24,M204,68.0,4.58,24,0
2025-09-24,M301,69.4,2.87,59,0
2025-09-24,M302,88.5,11.23,90,0
2025-09-24,M303,57.4,6.58,47,0
2025-09-24,M304,65.6,4.04,30,0
2025-09-24,M401,73.5,4.46,0,0
2025-09-24,M402,61.9,2.62,1,0
2025-09-24,M403,61.6,4.4,0,0
2025-09-24,M404,70.6,5.65,23,0
2025-09-25,M101,67.2,3.26,24,0
2025-09-25,M102,56.6,3.7,24,0
2025-09-25,M103,66.5,4.94,19,0
2025-09-25,M104,66.1,5.35,31,0
2025-09-25,M201,60.0,3.38,44,0
2025-09-25,M202,73.5,5.13,1,0
2025-09-25,M203,70.7,5.51,0,0
2025-09-25,M204,70.2,4.87,35,0
2025-09-25,M301,78.0,3.54,21,0
2025-09-25,M302,75.7,9.51,56,0
2025-09-25,M303,67.2,4.89,5,0
2025-09-25,M304,63.3,5.87,24,0
2025-09-25,M401,70.7,4.63,23,0
2025-09-25,M402,80.2,6.12,30,0
2025-09-25,M403,81.7,4.96,13,0
2025-09-25,M404,81.9,4.38,9,0
2025-09-26,M101,64.7,3.77,13,0
2025-09-26,M102,52.1,4.66,38,0
2025-09-26,M103,65.5,5.43,16,0
2025-09-26,M104,70.7,6.22,28,0
2025-09-26,M201,77.7,4.45,36,0
2025-09-26,M202,77.3,2.02,41,0
2025-09-26,M203,61.1,5.0,14,0
2025-09-26,M204,77.1,6.86,11,0
2025-09-26,M301,66.1,4.89,55,0
2025-09-26,M302,85.9,15.02,97,1
2025-09-26,M303,67.2,5.28,14,0
2025-09-26,M304,61.1,4.61,54,0
2025-09-26,M401,64.0,3.77,19,0
2025-09-26,M402,57.0,3.04,0,0
2025-09-26,M403,73.0,5.6,24,0
2025-09-26,M404,77.7,3.92,23,0
2025-09-27,M101,69.2,6.05,39,0
2025-09-27,M102,67.0,5.02,30,0
2025-09-27,M103,60.2,4.1,41,0
2025-09-27,M104,60.1,5.99,20,0
2025-09-27,M201,64.5,3.95,11,0
2025-09-27,M202,66.2,3.91,15,0
2025-09-27,M203,66.5,4.44,36,0
2025-09-27,M204,71.2,4.83,25,0
2025-09-27,M301,62.5,4.55,15,0
2025-09-27,M302,79.2,9.95,79,0
2025-09-27,M303,66.5,3.83,3,0
2025-09-27,M304,62.7,4.74,8,0
2025-09-27,M401,62.3,3.55,4,0
2025-09-27,M402,67.2,4.3,4,0
2025-09-27,M403,70.3,3.8,11,0
2025-09-27,M404,75.8,3.86,17,0
2025-09-28,M101,65.9,3.58,48,0
2025-09-28,M102,68.4,3.36,16,0
2025-09-28,M103,68.4,5.75,36,0
2025-09-28,M104,69.5,5.76,0,0
2025-09-28,M201,58.3,4.81,29,0
2025-09-28,M202,74.7,3.48,22,0
2025-09-28,M203,60.1,6.42,15,0
2025-09-28,M204,74.6,5.32,64,0
2025-09-28,M301,72.1,3.75,67,0
2025-09-28,M302,81.9,10.07,99,1
2025-09-28,M303,74.7,4.54,25,0
2025-09-28,M304,66.3,2.18,29,0
2025-09-28,M401,52.2,3.75,13,0
2025-09-28,M402,73.0,3.7,44,0
2025-09-28,M403,72.9,4.31,3,0
2025-09-28,M404,62.2,5.81,40,0
2025-09-29,M101,60.7,3.64,49,0
2025-09-29,M102,66.2,4.98,0,0
2025-09-29,M103,71.1,5.09,24,0
2025-09-29,M104,70.9,3.27,12,0
2025-09-29,M201,73.7,5.2,28,0
2025-09-29,M202,78.9,2.84,18,0
2025-09-29,M203,67.1,5.78,34,0
2025-09-29,M204,58.9,5.53,31,0
2025-09-29,M301,72.6,5.5,12,0
2025-09-29,M302,80.3,9.34,71,0
2025-09-29,M303,68.4,4.49,44,0
2025-09-29,M304,84.5,2.33,6,0
2025-09-29,M401,66.1,4.64,39,0
2025-09-29,M402,68.8,3.5,17,0
2025-09-29,M403,64.3,4.04,53,0
2025-09-29,M404,73.6,3.45,37,0
2025-09-30,M101,56.6,4.53,15,0
2025-09-30,M102,65.4,5.72,38,0
2025-09-30,M103,77.8,4.56,21,0
2025-09-30,M104,63.7,3.46,15,0
2025-09-30,M201,69.2,4.81,25,0
2025-09-30,M202,65.3,3.62,47,0
2025-09-30,M203,62.8,5.69,72,0
2025-09-30,M204,80.2,4.84,23,0
2025-09-30,M301,69.4,4.22,28,0
2025-09-30,M302,79.0,11.72,89,0
2025-09-30,M303,71.3,4.23,33,0
2025-09-30,M304,64.9,5.75,52,0
2025-09-30,M401,61.4,4.63,22,0
2025-09-30,M402,61.5,5.06,36,0
2025-09-30,M403,58.9,4.13,17,0
2025-09-30,M404,69.0,4.46,7,0
2025-10-01,M101,70.6,4.77,30,0
2025-10-01,M102,63.4,6.03,12,0
2025-10-01,M103,74.8,5.16,23,0
2025-10-01,M104,67.5,5.06,53,0
2025-10-01,M201,67.6,3.02,30,0
2025-10-01,M202,64.8,5.03,34,0
2025-10-01,M203,53.7,3.49,22,0
2025-10-01,M204,73.2,4.58,18,0
2025-10-01,M301,77.5,2.51,25,0
2025-10-01,M302,84.0,8.51,88,0
2025-10-01,M303,50.6,3.42,23,0
2025-10-01,M304,76.4,4.17,18,0
2025-10-01,M401,67.5,3.9,21,0
2025-10-01,M402,56.0,3.91,35,0
2025-10-01,M403,75.8,5.64,24,0
2025-10-01,M404,66.2,1.75,0,0
2025-10-02,M101,71.5,5.01,16,0
2025-10-02,M102,68.6,5.48,34,0
2025-10-02,M103,67.7,4.6,15,0
2025-10-02,M104,71.1,3.48,13,0
2025-10-02,M201,70.7,4.04,13,0
2025-10-02,M202,67.1,4.88,21,0
2025-10-02,M203,69.2,4.92,39,0
2025-10-02,M204,65.6,3.31,21,0
2025-10-02,M301,71.4,3.45,32,0
2025-10-02,M302,82.6,10.99,91,1
2025-10-02,M303,74.6,4.49,23,0
2025-10-02,M304,74.5,3.64,22,0
2025-10-02,M401,72.4,3.69,13,0
2025-10-02,M402,65.1,3.08,34,0
2025-10-02,M403,75.1,4.91,6,0
2025-10-02,M404,60.9,3.28,35,0
2025-10-03,M101,79.7,6.31,23,0
2025-10-03,M102,75.3,3.68,18,0
2025-10-03,M103,71.0,3.07,14,0
2025-10-03,M104,69.0,3.48,32,0
2025-10-03,M201,60.4,2.99,39,0
2025-10-03,M202,65.3,5.27,26,0
2025-10-03,M203,62.8,3.39,29,0
2025-10-03,M204,77.9,5.71,43,0
2025-10-03,M301,66.2,4.78,18,0
2025-10-03,M302,75.0,12.85,85,0
2025-10-03,M303,58.7,4.09,48,0
2025-10-03,M304,62.7,5.24,19,0
2025-10-03,M401,70.0,4.9,48,0
2025-10-03,M402,67.4,4.24,5,0
2025-10-03,M403,67.6,3.17,20,0
2025-10-03,M404,60.6,2.14,45,0
2025-10-04,M101,75.9,4.31,33,0
2025-10-04,M102,74.5,3.71,0,0
2025-10-04,M103,70.5,3.25,30,0
2025-10-04,M104,65.2,1.25,0,0
2025-10-04,M201,68.7,1.92,4,0
2025-10-04,M202,70.7,4.41,29,0
2025-10-04,M203,72.6,2.82,5,0
2025-10-04,M204,69.6,6.02,10,0
2025-10-04,M301,66.5,5.31,28,0
2025-10-04,M302,77.9,11.58,91,1
2025-10-04,M303,66.0,4.55,20,0
2025-10-04,M304,60.8,4.82,11,0
2025-10-04,M401,65.9,5.0,17,0
2025-10-04,M402,71.1,2.57,39,0
2025-10-04,M403,58.9,5.21,30,0
2025-10-04,M404,62.2,4.73,15,0
2025-10-05,M101,77.0,5.0,49,0
2025-10-05,M102,66.7,5.12,24,0
2025-10-05,M103,73.5,3.6,20,0
2025-10-05,M104,56.0,6.32,12,0
