Date,Material_ID,Stock_Qty,Daily_Consumption,Reorder_Level,Lead_Time_Days
2025-12-06,RM06,3997,97,946,11
2025-12-06,RM07,1868,173,859,7
2025-12-06,RM08,652,167,1366,45
2025-12-06,RM09,564,173,1377,13
2025-12-06,RM10,2721,90,1186,7
2025-12-06,RM11,2687,192,1334,9
2025-12-06,RM12,4094,165,852,23
2025-12-07,RM01,3509,86,1230,12
2025-12-07,RM02,4710,156,1275,17
2025-12-07,RM03,997,156,1328,8
2025-12-07,RM04,3664,189,902,8
2025-12-07,RM05,2689,147,941,19
2025-12-07,RM06,1609,72,1066,10
2025-12-07,RM07,4216,76,1389,7
2025-12-07,RM08,618,139,992,47
2025-12-07,RM09,2146,150,1250,5
2025-12-07,RM10,4206,132,1091,12
2025-12-07,RM11,2603,135,1163,20
2025-12-07,RM12,3966,85,1135,21
2025-12-08,RM01,2626,169,1486,10
2025-12-08,RM02,4468,193,1142,8
2025-12-08,RM03,3066,160,1345,7
2025-12-08,RM04,4324,60,816,20
2025-12-08,RM05,1021,119,1358,22
2025-12-08,RM06,2799,160,1100,16
2025-12-08,RM07,4728,107,1178,6
2025-12-08,RM08,955,79,875,48
2025-12-08,RM09,3332,122,856,18
2025-12-08,RM10,3095,176,1016,22
2025-12-08,RM11,3045,91,984,10
2025-12-08,RM12,3443,187,1200,11
2025-12-09,RM01,1441,81,1255,21
2025-12-09,RM02,2518,114,1032,8
2025-12-09,RM03,922,58,977,24
2025-12-09,RM04,911,180,878,17
2025-12-09,RM05,2272,80,932,18
2025-12-09,RM06,2550,167,901,21
2025-12-09,RM07,2506,104,1374,20
2025-12-09,RM08,907,114,1441,39
2025-12-09,RM09,875,85,1105,6
2025-12-09,RM10,2480,115,806,9
2025-12-09,RM11,3309,118,1389,6
2025-12-09,RM12,1207,113,1345,8
2025-12-10,RM01,888,68,1457,22
2025-12-10,RM02,1149,171,1385,12
2025-12-10,RM03,4322,88,1087,25
2025-12-10,RM04,1062,115,987,19
2025-12-10,RM05,1561,131,1058,18
2025-12-10,RM06,4881,78,854,15
2025-12-10,RM07,1374,82,864,5
2025-12-10,RM08,884,118,841,41
2025-12-10,RM09,4189,66,1070,21
2025-12-10,RM10,1968,151,1053,18
2025-12-10,RM11,1908,130,1380,20
2025-12-10,RM12,2036,181,1285,13
2025-12-11,RM01,3124,111,1133,16
2025-12-11,RM02,3310,176,1352,24
2025-12-11,RM03,4165,198,1398,25
2025-12-11,RM04,4069,90,1040,12
2025-12-11,RM05,4773,159,1107,18
2025-12-11,RM06,1908,166,1478,23
2025-12-11,RM07,2637,89,958,25
2025-12-11,RM08,291,139,1012,49
2025-12-11,RM09,3976,169,1170,20
2025-12-11,RM10,2298,85,922,18
2025-12-11,RM11,563,174,1033,9
2025-12-11,RM12,3247,66,861,22
2025-12-12,RM01,4111,65,953,23
2025-12-12,RM02,2903,144,1218,20
2025-12-12,RM03,4409,51,1280,25
2025-12-12,RM04,4462,97,869,6
2025-12-12,RM05,2652,116,1169,20
2025-12-12,RM06,3087,70,1464,6
2025-12-12,RM07,2733,85,1010,22
2025-12-12,RM08,982,81,1346,42
2025-12-12,RM09,2707,162,1132,15
2025-12-12,RM10,2814,72,1258,11
2025-12-12,RM11,958,176,1369,18
2025-12-12,RM12,2114,174,1235,17
2025-12-13,RM01,638,196,1239,17
2025-12-13,RM02,4759,197,1431,19
2025-12-13,RM03,1531,147,1047,21
2025-12-13,RM04,918,93,1129,22
2025-12-13,RM05,2314,59,819,25
2025-12-13,RM06,3375,106,864,13
2025-12-13,RM07,3595,163,807,25
2025-12-13,RM08,470,92,968,39
2025-12-13,RM09,2569,161,1245,6
2025-12-13,RM10,3942,153,1058,5
2025-12-13,RM11,867,117,1192,17
2025-12-13,RM12,1813,184,1367,19
2025-12-14,RM01,3983,101,1328,18
2025-12-14,RM02,589,102,1000,5
2025-12-14,RM03,1351,170,1176,11
2025-12-14,RM04,4851,179,848,19
2025-12-14,RM05,4277,149,1255,19
2025-12-14,RM06,4107,188,1046,16
2025-12-14,RM07,1401,73,947,11
2025-12-14,RM08,570,89,1391,45
2025-12-14,RM09,4003,184,1483,13
2025-12-14,RM10,2280,190,1317,23
2025-12-14,RM11,3843,79,1009,8
2025-12-14,RM12,3428,119,1035,15
2025-12-15,RM01,2848,133,1074,6
2025-12-15,RM02,1144,97,1132,17
2025-12-15,RM03,3445,64,1324,22
2025-12-15,RM04,1087,179,1210,20
2025-12-15,RM05,4476,88,1360,20
2025-12-15,RM06,4870,107,1242,19
2025-12-15,RM07,726,76,878,16
2025-12-15,RM08,562,141,1375,41
2025-12-15,RM09,2428,133,936,24
2025-12-15,RM10,3148,65,853,21
2025-12-15,RM11,714,160,998,23
2025-12-15,RM12,1199,60,832,21
2025-12-16,RM01,4854,153,1048,25
2025-12-16,RM02,2117,153,1199,7
2025-12-16,RM03,3340,107,1263,24
2025-12-16,RM04,2286,62,893,15
2025-12-16,RM05,767,182,842,11
2025-12-16,RM06,591,74,1411,17
2025-12-16,RM07,3245,171,1004,21
2025-12-16,RM08,816,126,1475,40
2025-12-16,RM09,2774,192,1432,8
2025-12-16,RM10,1783,121,1345,12
2025-12-16,RM11,1908,94,1103,9
2025-12-16,RM12,4281,139,1470,7
2025-12-17,RM01,3170,131,895,8
2025-12-17,RM02,3264,90,1325,25
2025-12-17,RM03,3452,192,1393,14
2025-12-17,RM04,3406,183,1250,24
2025-12-17,RM05,1265,154,1448,7
2025-12-17,RM06,753,80,1024,9
2025-12-17,RM07,4778,188,1205,18
2025-12-17,RM08,1104,189,1039,38
2025-12-17,RM09,3008,177,1128,24
2025-12-17,RM10,1691,75,947,20
2025-12-17,RM11,564,90,1093,13
2025-12-17,RM12,638,94,1309,21
2025-12-18,RM01,2832,76,1425,17
2025-12-18,RM02,4833,158,1118,8
2025-12-18,RM03,2936,102,1454,12
2025-12-18,RM04,4380,56,1421,11
2025-12-18,RM05,910,58,1209,6
2025-12-18,RM06,1925,71,1031,24
2025-12-18,RM07,884,75,813,13
2025-12-18,RM08,599,105,915,42
2025-12-18,RM09,2799,150,1308,19
2025-12-18,RM10,2159,62,1427,5
2025-12-18,RM11,1349,124,1191,17
2025-12-18,RM12,1110,69,1120,24
2025-12-19,RM01,3412,59,1331,11
2025-12-19,RM02,3929,114,1200,19
2025-12-19,RM03,2492,197,1098,7
2025-12-19,RM04,3312,101,1238,9
2025-12-19,RM05,1550,52,995,8
2025-12-19,RM06,3856,149,1142,7
2025-12-19,RM07,2700,180,1103,12
2025-12-19,RM08,1181,161,1030,39
2025-12-19,RM09,1830,157,986,25
2025-12-19,RM10,2389,156,1009,20
2025-12-19,RM11,2706,194,1198,15
2025-12-19,RM12,1838,102,1179,18
2025-12-20,RM01,2196,82,1480,15
2025-12-20,RM02,1873,167,1068,19
2025-12-20,RM03,4813,174,1235,6
2025-12-20,RM04,3741,61,1379,18
2025-12-20,RM05,3836,128,1163,15
2025-12-20,RM06,1859,131,1073,25
2025-12-20,RM07,2827,136,870,23
2025-12-20,RM08,504,126,1402,40
2025-12-20,RM09,2470,172,1045,10
2025-12-20,RM10,2604,189,1285,22
2025-12-20,RM11,3934,51,857,7
2025-12-20,RM12,3088,114,1350,24
2025-12-21,RM01,1662,60,1228,20
2025-12-21,RM02,817,167,1468,22
2025-12-21,RM03,1415,72,1429,11
2025-12-21,RM04,4280,180,1153,9
2025-12-21,RM05,4697,88,800,6
2025-12-21,RM06,4756,62,1475,10
2025-12-21,RM07,3797,149,823,14
2025-12-21,RM08,1121,154,1329,41
2025-12-21,RM09,3454,186,1220,20
2025-12-21,RM10,809,138,1335,7
2025-12-21,RM11,565,112,1435,13
2025-12-21,RM12,2262,186,1363,24
2025-12-22,RM01,1182,180,1240,25
2025-12-22,RM02,3920,135,805,20
2025-12-22,RM03,2940,157,1076,14
2025-12-22,RM04,2215,176,1309,6
2025-12-22,RM05,1991,169,1478,6
2025-12-22,RM06,4697,97,1358,6
2025-12-22,RM07,1786,107,1380,19
2025-12-22,RM08,792,107,1290,45
2025-12-22,RM09,4251,164,1199,14
2025-12-22,RM10,2197,123,1147,5
2025-12-22,RM11,1088,142,1348,6
2025-12-22,RM12,2276,190,1117,20
2025-12-23,RM01,4700,60,862,18
2025-12-23,RM02,3571,85,1168,14
2025-12-23,RM03,1083,181,1245,21
2025-12-23,RM04,4749,62,1498,24
2025-12-23,RM05,3367,54,1303,16
2025-12-23,RM06,4356,188,1068,21
2025-12-23,RM07,2361,196,1178,23
2025-12-23,RM08,1103,186,881,38
2025-12-23,RM09,2870,185,1474,24
2025-12-23,RM10,2253,61,973,15
2025-12-23,RM11,3976,89,1342,16
2025-12-23,RM12,4421,59,1128,23
2025-12-24,RM01,4173,51,1485,12
2025-12-24,RM02,4167,174,1372,19
2025-12-24,RM03,1400,186,1363,6
2025-12-24,RM04,1373,60,1180,12
2025-12-24,RM05,4094,119,902,15
2025-12-24,RM06,662,101,900,5
2025-12-24,RM07,3882,149,959,23
2025-12-24,RM08,787,100,1344,40
2025-12-24,RM09,1482,142,886,17
2025-12-24,RM10,2622,114,1017,9
2025-12-24,RM11,1707,120,963,24
2025-12-24,RM12,1751,128,809,21
2025-12-25,RM01,3986,134,1010,14
2025-12-25,RM02,2415,128,1168,22
2025-12-25,RM03,1828,165,1421,14
2025-12-25,RM04,2645,168,1007,8
2025-12-25,RM05,3231,77,1349,19
2025-12-25,RM06,4953,182,1179,10
2025-12-25,RM07,2184,85,1006,12
2025-12-25,RM08,556,90,900,38
2025-12-25,RM09,3200,185,1251,13
2025-12-25,RM10,4935,174,843,24
2025-12-25,RM11,4796,129,1194,19
2025-12-25,RM12,4497,65,1434,13
2025-12-26,RM01,576,77,1074,17
2025-12-26,RM02,2273,147,1492,15
2025-12-26,RM03,2528,56,1350,7
2025-12-26,RM04,1754,96,1454,12
2025-12-26,RM05,1080,81,1141,8
2025-12-26,RM06,625,97,1102,21
2025-12-26,RM07,4682,72,1450,18
2025-12-26,RM08,280,105,1167,48
2025-12-26,RM09,3244,173,1315,16
2025-12-26,RM10,4797,72,1088,13
2025-12-26,RM11,3343,123,1290,19
2025-12-26,RM12,2481,138,1374,16
2025-12-27,RM01,4243,131,1310,21
2025-12-27,RM02,3660,69,1195,20
2025-12-27,RM03,2346,118,1311,14
2025-12-27,RM04,4262,191,1257,23
2025-12-27,RM05,2425,71,884,11
2025-12-27,RM06,4105,164,1177,16
2025-12-27,RM07,2541,125,1133,6
2025-12-27,RM08,1050,177,1077,36
2025-12-27,RM09,4575,104,877,8
2025-12-27,RM10,2577,198,1221,11
2025-12-27,RM11,1736,71,1381,18
2025-12-27,RM12,1546,93,1496,21
2025-12-28,RM01,4314,109,838,25
2025-12-28,RM02,4120,61,1067,16
2025-12-28,RM03,4115,169,861,15
2025-12-28,RM04,4092,81,1068,14
2025-12-28,RM05,1518,128,1132,20
2025-12-28,RM06,753,75,1141,8
2025-12-28,RM07,3424,113,873,24
2025-12-28,RM08,1124,163,1127,37
2025-12-28,RM09,1209,118,1058,17
2025-12-28,RM10,4162,133,1360,22
2025-12-28,RM11,2984,100,1427,13
2025-12-28,RM12,4286,90,885,17
2025-12-29,RM01,677,195,1299,21
2025-12-29,RM02,2643,140,1117,22
2025-12-29,RM03,1870,178,1105,6
2025-12-29,RM04,1476,196,1469,12
2025-12-29,RM05,3235,53,1087,8
2025-12-29,RM06,4519,81,1323,19
2025-12-29,RM07,4044,108,804,20
2025-12-29,RM08,962,94,1187,47
2025-12-29,RM09,1967,96,1073,12
2025-12-29,RM10,1208,72,1047,16
2025-12-29,RM11,2821,71,1273,6
2025-12-29,RM12,2745,168,904,24
2025-12-30,RM01,2174,160,1065,25
2025-12-30,RM02,1133,132,1075,9
2025-12-30,RM03,1467,200,1149,21
2025-12-30,RM04,648,78,1495,21
2025-12-30,RM05,3766,191,1291,13
2025-12-30,RM06,4378,171,1452,11
2025-12-30,RM07,3619,76,1261,15
2025-12-30,RM08,860,85,1171,46
2025-12-30,RM09,1679,125,1263,19
2025-12-30,RM10,587,147,1136,13
2025-12-30,RM11,4198,167,1030,7
2025-12-30,RM12,4113,67,1168,19
2025-12-31,RM01,4215,163,982,22
2025-12-31,RM02,2400,150,804,5
2025-12-31,RM03,4915,192,883,23
2025-12-31,RM04,1952,98,1317,5
2025-12-31,RM05,1884,158,1012,23
2025-12-31,RM06,3567,109,974,15
2025-12-31,RM07,3228,174,1360,21
2025-12-31,RM08,215,84,868,39
2025-12-31,RM09,1652,117,1061,25
2025-12-31,RM10,3878,76,1234,14
2025-12-31,RM11,1408,147,1434,17
2025-12-31,RM12,2693,195,1119,15
